"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.38265737399045e-114,0.703504702652359,0.342,0.192,1.10131797151006e-109,"9","Akap8"
4.56301753005106e-114,0.889175500143943,0.259,0.135,1.14664067512653e-109,"9","Limk2"
1.31701203814996e-113,0.701351285181528,0.349,0.199,3.30951955066702e-109,"9","Poldip3"
1.37120483295312e-113,0.742530242521149,0.316,0.174,3.4457006247279e-109,"9","Csnk1d"
1.39172986595179e-113,0.5589377532581,0.498,0.316,3.49727798015026e-109,"9","Atp6v0d1"
1.47203469921895e-113,0.764680561835289,0.288,0.154,3.6990759956673e-109,"9","Upf1"
1.60711581113438e-113,0.402810337756864,0.678,0.465,4.03852132179959e-109,"9","Sltm"
1.88759643258415e-113,0.559474446444546,0.377,0.22,4.74334107544072e-109,"9","Cdkn1b"
2.06079919967888e-113,0.559222136089539,0.452,0.277,5.17858230887305e-109,"9","Tomm70a"
2.45576023476226e-113,0.814650683853409,0.3,0.165,6.17107989393407e-109,"9","Setd1b"
2.65573019088605e-113,0.660145222848594,0.383,0.226,6.67358439667756e-109,"9","Snrnp200"
6.79790638000957e-113,0.763288875262826,0.325,0.183,1.7082458942326e-108,"9","Mrpl2"
9.56693306464109e-113,0.813322740121055,0.276,0.146,2.40407460981366e-108,"9","C2cd3"
1.10903572966482e-112,0.580681866165443,0.37,0.213,2.78689588507471e-108,"9","Rnf187"
1.11336908265918e-112,0.651106416675495,0.381,0.222,2.79778516781424e-108,"9","Ift27"
1.23493218963476e-112,0.668135218079592,0.375,0.22,3.10326109933318e-108,"9","Ddb1"
2.85815461752202e-112,0.3465243741404,0.869,0.723,7.18225673837107e-108,"9","Atp5md"
3.7613705518505e-112,0.85398929002337,0.258,0.133,9.45194805974512e-108,"9","Ctnnbl1"
3.82650650207517e-112,0.451838865447097,0.662,0.461,9.61562818906469e-108,"9","Psmc6"
4.62284424259934e-112,0.593286011948689,0.442,0.27,1.16167452972279e-107,"9","Ppp2r2a"
6.37782515926734e-112,0.549435438218755,0.388,0.224,1.60268368427229e-107,"9","Fbl"
1.88254187645603e-111,0.307747591257302,0.907,0.793,4.73063948134635e-107,"9","Prrc2c"
1.98294855119116e-111,0.628580201018138,0.348,0.196,4.98295141428825e-107,"9","Wdr35"
2.27577892111108e-111,0.494855766544807,0.334,0.188,5.71880485086002e-107,"9","Sox4"
2.53866708995253e-111,0.732428425078705,0.339,0.194,6.37941653034171e-107,"9","Znrd2"
3.80448723742957e-111,0.778656103818424,0.306,0.169,9.56029597893677e-107,"9","Rtca"
4.50906705582132e-111,0.359106490227239,0.749,0.545,1.13308346045734e-106,"9","Ran"
4.92814378714674e-111,0.525676708201855,0.55,0.361,1.2383932522721e-106,"9","Psmc4"
6.77075997101874e-111,0.69676218856845,0.293,0.158,1.7014242731173e-106,"9","1700088E04Rik"
8.40852131886423e-111,0.743603105455118,0.283,0.152,2.11297732221739e-106,"9","Spice1"
1.36364663444495e-110,0.856102108223787,0.251,0.13,3.42670762769671e-106,"9","Ppip5k1"
2.42994182306391e-110,0.408951151953383,0.724,0.511,6.10620080717731e-106,"9","Hp1bp3"
7.5163811350206e-110,0.816619400371064,0.253,0.13,1.88879141541933e-105,"9","Eftud2"
9.89545964320871e-110,0.533099822857007,0.564,0.379,2.48663005374192e-105,"9","Pdcd6"
1.1954220217057e-109,0.790349647595195,0.262,0.137,3.00397599834424e-105,"9","Armc8"
1.26376806490351e-109,0.486279535080163,0.565,0.376,3.17572277029603e-105,"9","U2af1"
1.4072301486052e-109,0.462996495665892,0.416,0.241,3.53622864043e-105,"9","Scg5"
1.60226913449795e-109,0.779582026932692,0.269,0.142,4.0263421080799e-105,"9","Ythdc2"
1.73804908429093e-109,0.633401675595537,0.381,0.226,4.36754354391468e-105,"9","Pin1"
5.0744206302246e-109,0.592450591589113,0.45,0.283,1.27515116016914e-104,"9","Gatad1"
6.84157920642702e-109,0.808564707994682,0.251,0.129,1.71922043878305e-104,"9","Zswim8"
1.05414276957545e-108,0.755373971746004,0.272,0.144,2.64895536566614e-104,"9","Wdr27"
1.50702852235963e-108,0.351267880226209,0.809,0.646,3.78701197383752e-104,"9","Atrx"
1.72376069714475e-108,0.48667849927926,0.634,0.442,4.33163825585505e-104,"9","Ppp1r2"
1.99376163967728e-108,0.837389483904009,0.307,0.174,5.01012362434503e-104,"9","Arl14ep"
2.29214383254728e-108,0.836227324133612,0.272,0.146,5.75992823680806e-104,"9","Smim13"
2.44974091041404e-108,0.592711230833862,0.414,0.25,6.15595393377943e-104,"9","Braf"
2.52149124882077e-108,0.807502270662359,0.274,0.147,6.3362553591617e-104,"9","Fbxo28"
2.73542949736655e-108,0.503619217269626,0.555,0.368,6.87386078393241e-104,"9","Rab5a"
5.36625076003993e-108,0.473517541244203,0.554,0.363,1.34848515349043e-103,"9","Crebbp"
7.22001648609373e-108,0.460363279048021,0.565,0.367,1.81431794279049e-103,"9","Chic2"
8.18289939039813e-108,0.416822355419419,0.659,0.446,2.05628078781315e-103,"9","B230219D22Rik"
8.35623702950718e-108,0.61275954058296,0.384,0.228,2.09983880314486e-103,"9","Fbxw2"
2.0907600594093e-107,0.594012424972716,0.425,0.262,5.25387095328963e-103,"9","Ppm1g"
2.09134662078444e-107,0.738609060025478,0.316,0.178,5.25534492336923e-103,"9","Stambp"
3.95770168740563e-107,0.707006293565016,0.344,0.2,9.9453085702816e-103,"9","Oard1"
4.92984181052873e-107,0.501028420399588,0.486,0.307,1.23881994856777e-102,"9","Pum2"
1.21538830893259e-106,0.647290466809413,0.28,0.149,3.0541492815167e-102,"9","Tbc1d1"
1.25091418451361e-106,0.779693178686036,0.263,0.14,3.14342225426424e-102,"9","Map4k3"
1.52628424551249e-106,0.582994207561926,0.404,0.243,3.83539968054834e-102,"9","Tbl1xr1"
1.64292945114865e-106,0.581089665266804,0.373,0.218,4.12851741779145e-102,"9","1810026B05Rik"
5.03124681750597e-106,0.81307746545275,0.262,0.139,1.26430201277107e-101,"9","Dennd1a"
1.04677768632209e-105,0.780159712044515,0.283,0.155,2.63044764795879e-101,"9","Rnf5"
1.23998164822329e-105,0.633852566069942,0.344,0.197,3.1159498838203e-101,"9","Btbd10"
1.64360819828235e-105,0.522430041212462,0.299,0.163,4.13022304146372e-101,"9","Tubb2a"
2.58314861383895e-105,0.538203875683604,0.442,0.275,6.4911941517159e-101,"9","Cfdp1"
2.95502207021361e-105,0.689806919175844,0.335,0.192,7.42567496023979e-101,"9","Ube2j2"
3.09176354801647e-105,0.7362341522515,0.305,0.17,7.7692926198106e-101,"9","Psmd9"
3.41358397465104e-105,0.680957003613115,0.348,0.202,8.5779951699006e-101,"9","Tspyl1"
6.80044229605878e-105,0.674060750336015,0.318,0.179,1.70888314457661e-100,"9","Vps41"
7.2298117203184e-105,0.824633522169852,0.252,0.133,1.81677938719881e-100,"9","Tsfm"
1.31629125166711e-104,0.571354938755057,0.346,0.197,3.30770828631427e-100,"9","B230369F24Rik"
1.93606472449651e-104,0.44530179201027,0.63,0.436,4.86513704618728e-100,"9","Aff4"
3.33718246517928e-104,0.607617730261397,0.357,0.207,8.386005816749e-100,"9","Angel2"
4.26525256324707e-104,0.451018042986089,0.614,0.422,1.07181531661836e-99,"9","Mtpn"
4.46471721630872e-104,0.58382734798363,0.377,0.223,1.12193878928622e-99,"9","Commd8"
5.02320313195079e-104,0.577319110799931,0.365,0.213,1.26228071502791e-99,"9","Rnf111"
7.24481617539556e-104,0.824182583472951,0.254,0.134,1.82054985671515e-99,"9","Tsen15"
7.26312820527128e-104,0.521227607155773,0.464,0.294,1.82515148670262e-99,"9","Cnot6l"
1.19713649687164e-103,0.551123739618116,0.448,0.282,3.00828430298875e-99,"9","Wdr33"
1.4928435756079e-103,0.532163313258797,0.494,0.318,3.7513666211451e-99,"9","Rbm26"
1.95282628975294e-103,0.5048340223928,0.486,0.311,4.90725718352015e-99,"9","Usp15"
2.52849436507222e-103,0.403113518716132,0.656,0.457,6.35385348998997e-99,"9","Ranbp1"
2.96712150757265e-103,0.766446213085266,0.258,0.137,7.45607963637932e-99,"9","Mcmbp"
4.26721233465381e-103,0.660567477206087,0.342,0.2,1.07230778757516e-98,"9","Osbp"
4.51109016127098e-103,0.502673997624509,0.507,0.332,1.13359184662578e-98,"9","0610012G03Rik"
4.91545947092917e-103,0.641870469653288,0.358,0.212,1.23520581044979e-98,"9","Txnl4a"
4.95249298183548e-103,0.738132258096841,0.3,0.168,1.24451196140544e-98,"9","Armh4"
7.138525351623e-103,0.526308314767104,0.491,0.32,1.79384003560934e-98,"9","Ankrd17"
7.82396648265203e-103,0.71116137859679,0.331,0.193,1.96608453742563e-98,"9","Mrpl55"
8.11638220669163e-103,0.618934085948733,0.381,0.228,2.03956568471954e-98,"9","Slc30a9"
9.22638910980905e-103,0.708438306407996,0.315,0.18,2.31849931940392e-98,"9","Mmadhc"
1.02794268850308e-102,0.606137020572696,0.423,0.264,2.58311718193938e-98,"9","Mrps15"
1.14502910690879e-102,0.69681585028547,0.382,0.234,2.8773436427511e-98,"9","Kdm7a"
1.93497425636088e-102,0.354867534744754,0.534,0.333,4.86239680880925e-98,"9","Hspa4l"
2.21720486781901e-102,0.694657817728885,0.291,0.16,5.57161411234239e-98,"9","Bloc1s2"
2.89452624757593e-102,0.701451236870646,0.325,0.187,7.27365500753354e-98,"9","Chuk"
3.32864400006439e-102,0.657696874574512,0.351,0.207,8.3645495077618e-98,"9","Gmps"
3.9094934339505e-102,0.455752235648635,0.587,0.395,9.82416605017421e-98,"9","Ubtf"
3.93235606079667e-102,0.695929644841924,0.293,0.163,9.88161754517596e-98,"9","2510002D24Rik"
5.54014567900927e-102,0.491809829916387,0.535,0.354,1.39218320767824e-97,"9","Emc6"
5.68386299495444e-102,0.73943443686138,0.272,0.147,1.4282979320021e-97,"9","Otud4"
5.74460243422117e-102,0.729011703334833,0.274,0.149,1.44356114569544e-97,"9","Rnpc3"
7.39264155623088e-102,0.712079124434881,0.288,0.159,1.85769689666526e-97,"9","Ift122"
1.02083512798636e-101,0.521540280257381,0.508,0.333,2.56525659311692e-97,"9","Actr10"
1.15113347454417e-101,0.653311623330642,0.338,0.194,2.89268330818205e-97,"9","Zc3h18"
1.16464893363399e-101,0.631986159492356,0.354,0.209,2.92664630532885e-97,"9","Cdc73"
1.37388518167415e-101,0.273258247198092,0.939,0.854,3.45243607302897e-97,"9","Cox7a2"
2.2530695478266e-101,0.420138074650739,0.611,0.417,5.66173846673345e-97,"9","Usp34"
4.37887547091814e-101,0.753596258267355,0.265,0.143,1.10036761708702e-96,"9","Tars"
6.78249997112854e-101,0.482418974305211,0.502,0.322,1.70437441774489e-96,"9","Ubxn6"
7.21114325872985e-101,0.718762755516102,0.301,0.17,1.81208818948622e-96,"9","Cluap1"
8.3853281853167e-101,0.716862825628129,0.27,0.145,2.10714911968823e-96,"9","Gtpbp2"
8.54427201359774e-101,0.574545507771151,0.384,0.232,2.14709011429698e-96,"9","Sp3"
9.38446753243229e-101,0.283438373557706,0.959,0.903,2.35822284622491e-96,"9","Rbm39"
2.38053936961117e-100,0.568128194626707,0.441,0.275,5.98205738189591e-96,"9","Bud31"
2.63612088320994e-100,0.60309236390853,0.358,0.211,6.62430816741827e-96,"9","Cdkl2"
2.64769965806505e-100,0.707215640964206,0.277,0.151,6.65340447075168e-96,"9","Kin"
2.99590353747401e-100,0.705667949634919,0.288,0.16,7.52840599931845e-96,"9","1300002E11Rik"
3.14446513104504e-100,0.813164376705026,0.25,0.132,7.90172642780309e-96,"9","Elp5"
3.9182033484117e-100,0.528808073033662,0.454,0.289,9.84605319422375e-96,"9","Esf1"
5.12071851526687e-100,0.58290214666937,0.406,0.25,1.28678535570141e-95,"9","Setd3"
5.20214584451375e-100,0.682119978031445,0.313,0.179,1.30724722926786e-95,"9","Ubl7"
8.21924951971469e-100,0.554900069078992,0.404,0.247,2.0654152118091e-95,"9","Msl1"
8.32393458566191e-100,0.812857433791124,0.272,0.15,2.09172152203098e-95,"9","Osbpl6"
9.59358451249084e-100,0.505046607710558,0.479,0.304,2.41077185214382e-95,"9","Ppil4"
1.14945614920956e-99,0.692793206664572,0.314,0.18,2.88846835734871e-95,"9","Bpnt1"
3.63616432554762e-99,0.686332776329707,0.297,0.166,9.13731733366862e-95,"9","Epn2"
4.18585442773627e-99,0.695838062320457,0.317,0.181,1.05186335914585e-94,"9","Tex9"
4.79595431763396e-99,0.421028727942644,0.553,0.369,1.20517536047824e-94,"9","Sbno1"
6.65396704187101e-99,0.716116208038321,0.251,0.133,1.67207537795177e-94,"9","Zfp830"
1.83095917440553e-98,0.60372828002944,0.343,0.201,4.60101730936366e-94,"9","Twsg1"
2.21365532749882e-98,0.465077737542052,0.537,0.353,5.56269447247179e-94,"9","Gtf2a2"
3.19201401866971e-98,0.646297271440512,0.309,0.175,8.02121202751512e-94,"9","Micu2"
4.75881239913184e-98,0.355019513988137,0.807,0.631,1.19584196777784e-93,"9","Eif3h"
5.15259802974501e-98,0.527669678006805,0.493,0.325,1.29479635889462e-93,"9","Vapb"
1.03430404762052e-97,0.714038719928589,0.292,0.164,2.5991026412656e-93,"9","Exosc4"
1.19135243966443e-97,0.468268557766122,0.435,0.268,2.99374954563276e-93,"9","Lrba"
1.54956358297421e-97,0.253136295773459,0.886,0.689,3.89389832765589e-93,"9","Gabarapl2"
2.11420304237589e-97,0.668088145228161,0.257,0.138,5.31278082518637e-93,"9","Tceal8"
2.21904365084421e-97,0.685573058620662,0.271,0.148,5.57623479020641e-93,"9","Dhx40"
2.78082466066008e-97,0.993869426977745,0.265,0.146,6.98793428977272e-93,"9","Ccdc184"
4.06696086999484e-97,0.542847129938253,0.424,0.266,1.021986597021e-92,"9","Zranb1"
9.02493211646379e-97,0.628244963931629,0.332,0.194,2.26787519154619e-92,"9","Ing1"
9.41617794949504e-97,0.622364286182037,0.353,0.211,2.36619135692861e-92,"9","Snrnp48"
2.23995735250598e-96,0.654848323708195,0.327,0.191,5.62878883111228e-92,"9","Tnpo1"
2.4277587342645e-96,0.755675107110819,0.251,0.134,6.10071492333327e-92,"9","Prpsap1"
2.99432191494956e-96,0.574671655035969,0.336,0.195,7.52443154007675e-92,"9","Rap2a"
3.66325289534715e-96,0.725554709515005,0.252,0.136,9.20538820071785e-92,"9","Phrf1"
4.4513425631714e-96,0.367481350735778,0.412,0.243,1.11857787269934e-91,"9","Elmod3"
7.62961976607181e-96,0.469090611202056,0.417,0.258,1.91724715101619e-91,"9","Chd3"
8.94953545086864e-96,0.256845147649606,0.914,0.763,2.24892876344878e-91,"9","Atp5o"
1.03018126005162e-95,0.670829955687379,0.313,0.181,2.58874248838372e-91,"9","Gm10138"
1.86865263674796e-95,0.574381315723358,0.389,0.24,4.69573721088395e-91,"9","Eif4ebp2"
1.87440854120976e-95,0.729348409315789,0.309,0.18,4.710201223206e-91,"9","Kdm6a"
1.89621886169473e-95,0.524964952337621,0.42,0.263,4.76500837755268e-91,"9","Smg6"
3.8310456848883e-95,0.491391820599232,0.512,0.342,9.6270347015558e-91,"9","Pfdn6"
3.93857769424493e-95,0.418846799913012,0.583,0.391,9.89725188786809e-91,"9","Pcmt1"
4.64798103483368e-95,0.594368466154863,0.333,0.196,1.16799115424335e-90,"9","Atad2b"
4.87986952771107e-95,0.538678585279035,0.329,0.188,1.22626241361852e-90,"9","Rab3b"
8.92830255485922e-95,0.717041985637067,0.299,0.172,2.24359314901057e-90,"9","Mrpl50"
1.03614638783902e-94,0.547977230380478,0.446,0.286,2.60373225800066e-90,"9","Ebna1bp2"
1.05702108493869e-94,0.533757977649801,0.454,0.293,2.65618828434243e-90,"9","Naxd"
1.18004841040699e-94,0.747532268712218,0.266,0.147,2.96534365051173e-90,"9","Stam2"
1.20417755124054e-94,0.689790198852346,0.26,0.141,3.02597776851235e-90,"9","Cpsf7"
1.93712815870639e-94,0.509369906867894,0.427,0.27,4.86780935001329e-90,"9","Nemf"
2.13453956044776e-94,0.55336207832678,0.383,0.236,5.36388446144918e-90,"9","Dcun1d5"
2.91204223300918e-94,0.464740915039723,0.493,0.326,7.31767092732876e-90,"9","Eny2"
3.72212326773861e-94,0.735707238482544,0.252,0.136,9.35332355950036e-90,"9","Wdr48"
7.39409216311251e-94,0.571014458524852,0.376,0.229,1.85806141966854e-89,"9","Eif3b"
1.25795695567799e-93,0.659917292592031,0.278,0.155,3.16112003392322e-89,"9","Pibf1"
1.42079398640663e-93,0.732337022095095,0.262,0.145,3.57031320844123e-89,"9","Tbc1d32"
1.43709493863086e-93,0.678129455026893,0.287,0.163,3.61127587128549e-89,"9","Marf1"
1.46085905027171e-93,0.654436872467676,0.279,0.156,3.67099270742779e-89,"9","Dhx8"
1.72229529963266e-93,0.607530181164929,0.36,0.218,4.3279558584469e-89,"9","Lrrc8d"
2.15067623258071e-93,0.463458971460012,0.524,0.352,5.40443430485207e-89,"9","Stub1"
3.85956577289875e-93,0.607530009514844,0.346,0.207,9.69870283071727e-89,"9","Emsy"
3.91361770631732e-93,0.327276411042846,0.711,0.513,9.83452993420479e-89,"9","Eif3e"
4.07974496796271e-93,0.421061761558055,0.49,0.321,1.02519911299935e-88,"9","Smc6"
5.66848381455771e-93,0.668752620221082,0.282,0.158,1.42443329776021e-88,"9","Rabl2"
6.31552694139547e-93,0.377544118065507,0.684,0.494,1.58702876510327e-88,"9","Metap2"
6.87894670930109e-93,0.280473610837669,0.689,0.484,1.72861051858027e-88,"9","Erp29"
3.24060118480473e-92,0.504366424735641,0.447,0.288,8.1433067172958e-88,"9","Rsl1d1"
3.42735128815802e-92,0.366511415698284,0.648,0.445,8.61259105201228e-88,"9","Hnrnpr"
4.58976805570951e-92,0.449717693891945,0.259,0.139,1.15336281471924e-87,"9","Lbh"
7.71730960999231e-92,0.448786075492116,0.568,0.392,1.93928273189497e-87,"9","Fkbp4"
9.03374970849935e-92,0.541800346435624,0.551,0.393,2.2700909642488e-87,"9","Ctnna1"
1.07213295875072e-91,0.764291923574517,0.254,0.14,2.69416291204468e-87,"9","Rbm10"
1.18046909753837e-91,0.579751410581905,0.343,0.205,2.96640079520416e-87,"9","Cop1"
2.34993409006106e-91,0.84409525729533,0.266,0.151,5.90514937491443e-87,"9","Gm15417"
2.54445201775603e-91,0.659845107375513,0.305,0.176,6.39395347541912e-87,"9","Ncoa6"
2.66413316546764e-91,0.569942877669535,0.391,0.244,6.69470023150364e-87,"9","Med19"
3.39348218576406e-91,0.65476726113591,0.304,0.177,8.52748138460651e-87,"9","Mrpl9"
1.14532453513286e-90,0.401053814057742,0.594,0.411,2.87808602433535e-86,"9","Papola"
1.17714875696893e-90,0.39615053933872,0.388,0.237,2.95805711138722e-86,"9","Tmcc1"
1.2253764842786e-90,0.62157217290681,0.328,0.194,3.07924856734369e-86,"9","Smg7"
1.28858264004498e-90,0.745948714013776,0.251,0.137,3.23807931616902e-86,"9","Nphp1"
1.33114085401703e-90,0.622299657743731,0.325,0.193,3.34502385205941e-86,"9","Gmfb"
2.09430359173445e-90,0.266164950117307,0.633,0.423,5.26277549566949e-86,"9","Slc12a2"
2.22846640801874e-90,0.793485488882282,0.255,0.142,5.59991323671028e-86,"9","Gtf2ird1"
2.30449354930172e-90,0.558915203374059,0.371,0.226,5.79096184004029e-86,"9","Ppfia1"
5.29480625221613e-90,0.598202363605039,0.366,0.227,1.33053186311939e-85,"9","Egln2"
8.0752336892994e-90,0.335385441267067,0.46,0.284,2.02922547378405e-85,"9","Glcci1"
1.3545263997325e-89,0.535334695614323,0.391,0.243,3.40378938988779e-85,"9","Cdk9"
1.48149773439571e-89,0.530083022135519,0.42,0.27,3.72285565676299e-85,"9","Eif3d"
1.59492327606802e-89,0.69610223140345,0.262,0.145,4.00788270043132e-85,"9","Rps19bp1"
2.04803187266108e-89,0.33381887389004,0.781,0.599,5.14649929281004e-85,"9","Eif3k"
2.7973730175948e-89,0.553624075762995,0.386,0.241,7.02951865591398e-85,"9","Mrps26"
2.88025083791806e-89,0.389880662616069,0.613,0.433,7.23778233060429e-85,"9","Tmem258"
4.38423151672259e-89,0.474186359327109,0.386,0.236,1.10171353783722e-84,"9","Dzip1l"
5.8227281415585e-89,0.587331394107424,0.342,0.205,1.46319335469223e-84,"9","Sdhaf1"
9.20030464078618e-89,0.439994468332797,0.553,0.381,2.31194455318316e-84,"9","Rab18"
1.18184623323866e-88,0.684660113814614,0.288,0.166,2.96986139950543e-84,"9","Aasdhppt"
1.33734091070473e-88,0.57959841353887,0.344,0.209,3.36060397450992e-84,"9","Rasa1"
1.76090584293567e-88,0.625488245234197,0.27,0.151,4.42498029271304e-84,"9","Sh3gl1"
2.09813249097446e-88,0.381476921055862,0.621,0.434,5.27239713656973e-84,"9","Psmd7"
2.1759882632891e-88,0.64850124120466,0.296,0.172,5.46804090681917e-84,"9","Ythdf2"
2.25675662161174e-88,0.584155419833089,0.402,0.255,5.67100371444814e-84,"9","Gemin7"
3.27626536024202e-88,0.633337409626774,0.266,0.149,8.23292722375218e-84,"9","Mapk1ip1l"
3.28475721291432e-88,0.297321887184701,0.77,0.586,8.25426640033241e-84,"9","Ankrd11"
5.73759495525022e-88,0.545689114108656,0.401,0.253,1.44180023630483e-83,"9","Got2"
1.5867685783573e-87,0.388033636213984,0.671,0.487,3.98739076055407e-83,"9","Dnaja2"
1.60420523282305e-87,0.911402777851293,0.253,0.144,4.03120732956104e-83,"9","Apmap"
2.04379063954088e-87,0.683693779760865,0.269,0.152,5.13584149810229e-83,"9","Rfx7"
2.32258155869891e-87,0.286685967857731,0.912,0.822,5.83641519885449e-83,"9","Ndufb9"
4.94945046305362e-87,0.279359074831464,0.911,0.803,1.24374740686074e-82,"9","Cox6a1"
1.01945779911333e-86,0.354047297790387,0.754,0.572,2.5617955033919e-82,"9","Mbnl2"
1.25882029886436e-86,0.394481709944849,0.547,0.37,3.16328952901626e-82,"9","Ubn2"
1.38999819756672e-86,0.438001686513232,0.494,0.324,3.4929264706654e-82,"9","2210016L21Rik"
1.53595221079626e-86,0.380614679224661,0.477,0.303,3.85969431050991e-82,"9","2810013P06Rik"
1.75370454419745e-86,0.810695770186266,0.258,0.147,4.40688414911378e-82,"9","Pnmal1"
1.86565403704958e-86,0.417381680161597,0.521,0.348,4.6882020297019e-82,"9","Cdc5l"
1.88779716628858e-86,0.476220574921958,0.456,0.296,4.74384549916656e-82,"9","Htatsf1"
2.09412888578257e-86,0.575024161840336,0.313,0.183,5.26233647708302e-82,"9","Ift80"
2.37149103225661e-86,0.662062096863854,0.308,0.184,5.95931981495763e-82,"9","Nudt14"
2.39747952280838e-86,0.398024429992259,0.555,0.381,6.02462629286519e-82,"9","Birc6"
2.43373553833891e-86,0.541162194734155,0.438,0.29,6.11573403429186e-82,"9","Tmem223"
